date,00139PAA6,EC5379283,04685A3R0,04686E3X8,04685A2P5,04686E2R2,05964HAS4,06407EAE5,06407F2E1,13607HVE9,14913R2Q9,14912L6T3,14913UAE0,14913UAA8,BP4094119,AM6439740,AQ6089074,AZ1269218,191216DD9,205887AF9,126149AD5,21688ABD3,247025AE9,656531AJ9,30040WAV0,125581GX0,38141GES9,022249AU0,404280CF4,40428HA44,BT5886671,44920UAT5,472319AE2,BR4616800,24422EUB3,24422EWL9,ZL3159429,49327V2B9,ZI8616628,BQ2936111,501955AD0,53944YAD5,548661AK3,61238QAA6,ZS5181574,55279HAQ3,58769JAQ0,ZF2198033,59217GER6,59217HDB0,59217GFR5,59217HEB9,60687YAD1,64952WDS9,64952XDN8,65535HAQ2,656029AG0,BR3763231,656029AH8,BR3764569,66815L2F5,66815M2F3,66815L2K4,66815M2K2,AR7148604,674599DD4,717081DV2,742718FG9,744330AA9,74531EAA0,759470AX5,AQ1070327,780082AH6,BR3379137,913017AT6,AU7892469,78520LAB6,ZI7501953,86563VBM0,71644EAE2,87020PAV9,ZK9217678,879385AD4,880451AV1,89114TZG0,891160TD5,ZK8284158,89236THX6,89236TJK2,89236TJW6,89236TLD5,89236TKR5,25468PDM5,902613BB3,92857WAB6,929089AB6,949746TB7,961214ET6,96122XAQ1,96122WAQ3,96122QAC7,96122FAC1,96122QAA1,96122FAA5
2024-03-01,109.49799999999999,109.49799999999999,100.267,100.267,90.37400000000001,90.37400000000001,99.76799999999999,92.53499999999998,92.53499999999998,91.85799999999999,91.45599999999999,94.56299999999999,99.655,98.98899999999999,93.06,96.92,96.68199999999999,93.63900000000001,,104.61200000000001,106.605,100.333,108.21000000000001,110.22500000000001,99.08800000000001,102.454,102.584,104.903,98.61200000000001,100.447,92.63000000000001,92.63000000000001,103.66199999999999,92.48400000000001,95.403,97.73199999999999,101.226,89.687,100.53099999999999,82.958,82.958,96.332,107.50099999999999,107.01100000000001,98.254,91.781,99.77999999999999,99.77999999999999,92.324,92.324,99.143,99.143,96.61800000000001,79.572,79.572,88.237,90.926,90.926,81.675,81.675,91.79699999999998,91.79699999999998,98.04000000000002,98.04000000000002,98.273,111.312,95.939,95.20299999999999,89.45400000000001,107.283,95.04299999999999,95.04299999999999,91.01699999999998,91.01699999999998,106.918,98.40100000000001,98.40100000000001,102.21799999999999,102.21799999999999,105.65100000000001,100.777,100.777,114.342,107.252,91.47200000000001,99.74900000000001,99.74900000000001,81.691,92.064,84.44100000000002,101.36299999999999,99.349,93.299,98.554,107.12799999999999,96.677,112.529,83.41099999999999,98.26899999999999,98.26899999999999,100.424,100.424,99.56099999999999,99.56099999999999
2024-03-04,109.20499999999998,109.20499999999998,100.27399999999999,100.27399999999999,89.78699999999999,89.78699999999999,99.62200000000001,92.518,92.518,91.79,91.511,94.72900000000001,99.654,99.06700000000001,92.927,96.721,96.62200000000001,93.308,87.433,104.608,106.49199999999999,100.154,107.871,109.92,98.94800000000001,102.18099999999998,102.34,104.696,98.516,100.25099999999999,92.43599999999999,92.43599999999999,103.74499999999999,91.686,94.705,97.30000000000001,101.11500000000001,90.05999999999999,100.394,82.865,82.865,96.134,107.25700000000002,106.736,98.004,91.86000000000001,99.662,99.662,91.73100000000001,91.73100000000001,99.36200000000001,99.36200000000001,96.454,79.31299999999999,79.31299999999999,88.12400000000001,90.69899999999998,90.69899999999998,81.491,81.491,91.60799999999999,91.60799999999999,97.847,97.847,98.145,110.83800000000001,95.863,94.99199999999999,89.51800000000001,106.27300000000001,94.78500000000001,94.78500000000001,90.902,90.902,107.795,98.12800000000001,98.12800000000001,102.11100000000002,102.11100000000002,105.347,100.72400000000002,100.72400000000002,114.23400000000001,107.66,91.18900000000001,99.58,99.58,81.527,91.958,84.37899999999999,101.20400000000001,99.21199999999999,93.18199999999999,98.49400000000001,106.82199999999999,96.369,112.461,83.226,98.141,98.141,100.232,100.232,99.443,99.443
2024-03-05,109.569,109.569,100.22500000000001,100.22500000000001,90.00599999999999,90.00599999999999,99.7,92.64999999999999,92.64999999999999,92.04000000000002,91.488,94.97399999999999,99.56199999999998,98.92799999999998,93.228,96.913,96.817,93.425,87.58,104.665,107.018,100.24799999999999,107.88799999999999,110.24900000000001,98.99700000000001,102.55699999999999,102.495,104.83200000000001,98.84300000000002,100.32000000000001,92.596,92.596,103.662,91.64700000000002,94.88600000000001,97.40699999999998,101.26299999999999,89.869,100.49000000000001,83.171,83.171,96.224,107.38499999999999,106.874,98.223,91.716,99.72399999999999,99.72399999999999,91.79199999999999,91.79199999999999,99.18800000000002,99.18800000000002,96.55699999999999,79.603,79.603,88.348,90.73200000000001,90.73200000000001,81.827,81.827,91.87500000000001,91.87500000000001,98.01799999999999,98.01799999999999,98.25200000000001,111.069,95.94,95.02499999999999,89.72900000000001,107.07399999999998,94.912,94.912,90.99100000000001,90.99100000000001,107.41100000000002,98.284,98.284,102.386,102.386,105.379,100.71900000000001,100.71900000000001,114.762,107.601,91.30399999999999,99.64099999999999,99.64099999999999,81.87500000000001,92.096,84.59400000000001,101.29100000000001,99.418,93.34,98.66799999999999,107.256,96.41199999999999,112.62600000000002,83.60799999999999,98.335,98.335,100.561,100.561,99.64099999999999,99.64099999999999
2024-03-06,110.036,110.036,100.261,100.261,90.106,90.106,99.728,92.68299999999999,92.68299999999999,91.94200000000001,91.55600000000001,94.783,99.575,98.98400000000001,93.19399999999999,96.89900000000002,96.92800000000001,93.659,87.606,104.76599999999999,106.90100000000001,100.365,108.18,109.90800000000002,98.95700000000001,102.739,102.506,104.875,98.99099999999999,100.384,92.571,92.571,103.73299999999999,91.701,95.255,97.849,101.34300000000002,89.86600000000001,100.516,83.33899999999998,83.33899999999998,96.294,107.648,106.95300000000002,98.02399999999999,91.531,99.75200000000001,99.75200000000001,91.83200000000001,91.83200000000001,99.335,99.335,96.55000000000001,79.652,79.652,88.45599999999999,90.82199999999999,90.82199999999999,82.10000000000001,82.10000000000001,91.807,91.807,98.08500000000001,98.08500000000001,98.301,111.33500000000001,95.924,95.09,89.90299999999999,106.59900000000002,94.945,94.945,91.10300000000001,91.10300000000001,107.756,98.32700000000001,98.32700000000001,102.42200000000001,102.42200000000001,105.367,100.90100000000001,100.90100000000001,114.944,107.80400000000002,91.381,99.666,99.666,82.058,92.062,84.899,101.32900000000001,99.823,93.36800000000001,98.673,107.464,96.44200000000001,113.43499999999999,83.81200000000001,98.272,98.272,100.675,100.675,99.832,99.832
2024-03-07,110.153,110.153,100.40000000000002,100.40000000000002,90.44300000000001,90.44300000000001,99.97999999999999,92.79599999999999,92.79599999999999,92.08900000000001,91.66199999999999,94.913,99.87400000000001,99.07300000000001,93.29100000000001,97.118,97.06299999999999,93.904,87.764,104.791,107.02499999999999,100.492,108.166,110.288,99.16099999999999,103.0,102.644,105.273,99.42,100.586,92.679,92.679,104.105,91.65200000000002,95.338,98.098,101.464,89.973,100.63900000000001,83.558,83.558,96.40199999999999,107.77,107.09799999999998,98.46700000000001,91.90200000000002,99.87499999999999,99.87499999999999,91.97600000000001,91.97600000000001,99.575,99.575,96.694,79.83500000000001,79.83500000000001,88.68599999999999,90.91299999999998,90.91299999999998,82.247,82.247,91.97800000000001,91.97800000000001,98.25399999999999,98.25399999999999,98.44700000000002,111.542,96.03600000000002,95.27799999999999,90.08099999999999,106.15199999999999,95.132,95.132,91.23299999999999,91.23299999999999,107.98100000000001,98.21300000000001,98.21300000000001,102.585,102.585,105.52700000000002,100.84100000000001,100.84100000000001,115.06599999999999,107.837,91.52199999999999,99.78499999999998,99.78499999999998,82.11699999999999,92.19200000000001,84.97399999999999,101.42699999999999,100.01599999999999,93.53699999999999,98.658,107.694,96.642,113.616,84.064,98.413,98.413,100.92699999999999,100.92699999999999,99.927,99.927
2024-03-08,110.328,110.328,100.545,100.545,90.493,90.493,100.108,92.82,92.82,92.13000000000001,91.741,95.08899999999998,99.814,99.18399999999998,93.33900000000001,97.27300000000001,97.151,94.127,87.919,104.77699999999999,107.077,100.589,108.267,110.483,99.325,103.11200000000001,102.801,105.841,99.679,100.70500000000001,92.862,92.862,104.089,91.646,95.08300000000001,98.38400000000001,101.537,90.368,100.679,83.436,83.436,96.47699999999999,107.705,107.36800000000001,98.56500000000001,92.251,100.006,100.006,92.089,92.089,99.768,99.768,96.77099999999999,80.08900000000001,80.08900000000001,88.79899999999999,91.20500000000001,91.20500000000001,82.28900000000002,82.28900000000002,92.044,92.044,98.48500000000001,98.48500000000001,98.617,111.54799999999999,96.16399999999999,95.39200000000001,90.30000000000001,106.257,95.24700000000001,95.24700000000001,91.222,91.222,108.11,98.39600000000002,98.39600000000002,102.72800000000001,102.72800000000001,105.483,100.88699999999999,100.88699999999999,115.288,107.941,91.52,99.83400000000002,99.83400000000002,82.25000000000001,92.28299999999999,84.96700000000001,101.564,99.92300000000002,93.64,98.791,108.086,96.72500000000001,113.45700000000001,84.16300000000001,98.524,98.524,101.04899999999999,101.04899999999999,99.958,99.958
2024-03-11,110.261,110.261,100.668,100.668,90.662,90.662,99.876,92.72600000000001,92.72600000000001,92.00900000000001,91.646,95.17200000000001,99.67800000000001,99.01799999999999,93.30600000000001,96.915,97.177,93.951,87.802,104.637,106.95400000000001,100.49999999999999,108.12800000000001,110.228,99.175,103.288,102.622,105.18299999999999,99.444,100.555,92.857,92.857,103.89499999999998,91.613,94.954,98.08500000000001,101.43199999999999,90.03399999999999,100.568,83.39999999999999,83.39999999999999,96.36899999999999,107.522,107.026,98.265,92.36,99.849,99.849,91.91099999999999,91.91099999999999,99.488,99.488,96.67200000000001,79.94599999999998,79.94599999999998,88.81,90.89399999999999,90.89399999999999,82.145,82.145,91.99700000000001,91.99700000000001,98.23,98.23,98.46199999999999,111.508,96.016,95.32399999999998,90.264,106.16000000000001,94.992,94.992,91.22700000000002,91.22700000000002,107.83,98.296,98.296,102.54199999999999,102.54199999999999,105.43599999999999,100.71000000000001,100.71000000000001,114.993,107.61200000000001,91.48899999999999,99.708,99.708,82.236,92.198,85.06299999999999,101.401,99.909,93.545,98.59000000000002,107.66699999999999,96.49400000000001,113.71199999999999,84.079,98.355,98.355,100.89099999999999,100.89099999999999,99.87400000000001,99.87400000000001
2024-03-12,109.766,109.766,100.355,100.355,90.24299999999998,90.24299999999998,100.104,92.58299999999998,92.58299999999998,91.97600000000001,91.546,94.858,99.595,98.97,93.238,96.818,96.96799999999999,93.90199999999999,87.674,104.439,106.78999999999999,100.413,107.962,110.127,99.10799999999999,103.05799999999999,102.568,105.34700000000001,99.236,100.433,93.09899999999999,93.09899999999999,103.85000000000001,91.831,94.879,97.441,101.253,90.022,100.42800000000001,83.232,83.232,96.235,107.42200000000001,106.856,98.327,91.938,99.707,99.707,91.83999999999999,91.83999999999999,99.20200000000001,99.20200000000001,96.59699999999998,79.63799999999999,79.63799999999999,88.49500000000002,90.77199999999999,90.77199999999999,81.868,81.868,91.95199999999998,91.95199999999998,98.085,98.085,98.271,111.158,95.94399999999999,95.25300000000001,90.01700000000001,106.03199999999998,94.833,94.833,91.135,91.135,107.55,98.31,98.31,102.288,102.288,105.316,100.691,100.691,114.84200000000001,107.725,91.31900000000002,99.55099999999999,99.55099999999999,82.017,92.166,84.67399999999999,101.37899999999999,99.63600000000001,93.489,98.58,107.37400000000001,96.566,112.84,83.68499999999999,98.14899999999999,98.14899999999999,100.70100000000001,100.70100000000001,99.71999999999998,99.71999999999998
2024-03-13,109.667,109.667,100.144,100.144,90.075,90.075,99.66399999999999,92.66499999999999,92.66499999999999,91.96300000000001,91.41000000000001,94.85699999999999,99.547,98.92299999999999,93.27000000000001,96.74600000000001,96.85600000000001,93.792,87.501,104.58000000000001,106.656,100.293,107.71900000000001,109.79400000000001,99.14399999999999,102.77900000000001,102.36299999999999,105.376,99.038,100.374,92.95400000000001,92.95400000000001,103.55,91.87200000000001,94.864,97.277,101.11500000000001,89.658,100.30600000000001,82.875,82.875,96.157,107.225,106.621,98.16399999999999,92.14500000000001,99.633,99.633,91.726,91.726,99.12400000000001,99.12400000000001,96.536,79.62799999999999,79.62799999999999,88.44299999999998,90.684,90.684,81.68199999999999,81.68199999999999,91.918,91.918,97.953,97.953,98.092,111.456,95.827,95.074,89.851,105.702,94.656,94.656,91.05,91.05,107.24799999999999,98.057,98.057,102.16299999999998,102.16299999999998,105.244,100.52900000000001,100.52900000000001,114.62899999999999,107.57100000000001,91.26000000000002,99.50099999999999,99.50099999999999,81.839,92.047,84.55500000000002,101.268,99.462,93.465,98.58700000000002,107.316,96.474,112.935,83.53500000000001,97.97900000000001,97.97900000000001,100.404,100.404,99.50599999999999,99.50599999999999
2024-03-14,108.84200000000001,108.84200000000001,99.74700000000001,99.74700000000001,89.699,89.699,99.537,92.66199999999999,92.66199999999999,91.83,91.29599999999999,94.61200000000001,99.32400000000001,98.80999999999999,93.13400000000001,96.597,96.61,93.49499999999999,87.246,104.43500000000002,106.45400000000001,100.09999999999998,107.642,109.506,98.89499999999998,102.547,102.086,104.757,98.62299999999999,100.18,92.68500000000002,92.68500000000002,103.272,91.87,94.58999999999999,96.59899999999999,100.81500000000001,89.361,100.17299999999999,82.372,82.372,96.007,106.72999999999999,106.723,97.997,91.942,99.41400000000002,99.41400000000002,91.63099999999999,91.63099999999999,98.85400000000001,98.85400000000001,96.42800000000001,79.207,79.207,88.15399999999998,90.56299999999999,90.56299999999999,81.228,81.228,91.614,91.614,97.64500000000001,97.64500000000001,97.75400000000002,110.869,95.77499999999999,94.95599999999999,89.38600000000001,106.10499999999999,94.48100000000001,94.48100000000001,90.808,90.808,107.176,97.851,97.851,101.71499999999999,101.71499999999999,105.177,100.506,100.506,113.98100000000001,107.132,91.19900000000001,99.40199999999999,99.40199999999999,81.4,91.926,83.847,101.12299999999999,98.748,93.301,98.45899999999999,106.615,96.347,112.613,83.09599999999999,97.63199999999999,97.63199999999999,100.10700000000001,100.10700000000001,99.21,99.21
